更新时间,#genre#
金牌调解,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1039_720P_t10/c59_fast_1039_720P_t10.m3u8?d
健康养生,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1046_720P_t10/c59_fast_1046_720P_t10.m3u8?d
中国|CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
中国|CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
中国|CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
美国|FYI,http://fl2.moveonjoy.com/FYI/index.m3u8
1905电影²,https://tv.666150.xyz/1905.php
西班牙|GTP HD,http://europa-crtvg.flumotion.com/playlist.m3u8
俄罗斯|BRICS,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
Jednotka,http://213.81.133.133:8080/jednotka/index.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
Dvojka,http://213.81.133.133:8080/dvojka/index.m3u8
DajTo,http://213.81.133.133:8080/dajto/index.m3u8
韩剧,https://stream.ads.ottera.tv/playlist.m3u8
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
NHK 総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK_BS1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS101&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
无线新闻台,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8
华丽翡翠台,http://v2hcdn.jdshipin.com/jade2/jade.stream/chunklist_w1008.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
NOW体育prime,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xiangjiaoge-prime.flv
Now爆谷,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xiangjiaoge1116163133.flv
tvbplus,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xaigjiaogetvbplus01.flv
无线华丽粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
亚洲武侠,http://v2hcdn.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w1001.m3u8
星空卫视国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8
TVB生活台,http://v2hcdn.jdshipin.com/finance2/finance2.stream/chunklist_w1002.m3u8
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w1003.m3u8
香港环球卫视,rtmp://live.pyscripter.com/HKgstv_com/www_hkgstv_com?auth_key=6001723702257-0-0-1a56ccd327477eb45e7da54c8be2a6b5
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8
NHK日本广播协会,http://180.167.104.105:9901/tsfile/live/1025_1.m3u8?key=tvbox6_com&playlive=1&authid=0
乌克兰|KPBIM HD,https://cdn.1tvcrimea.ru/1tvcrimea.m3u8
KBS韩国广播电视,http://180.167.104.105:9901/tsfile/live/1026_1.m3u8?key=tvbox6_com&playlive=1&authid=0
华语电视1,http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
CAN亚洲新闻台,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CNB亚太财经,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8?key=tvbox6_com&playlive=1&authid=0
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
原视,https://hc73k3dhwo5gfkt.wcetv.com/hls/titv.m3u8
东森新闻台,https://edge1.laotv.la/live/DongsenMovie/index.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中天新闻频高,https://gdfire2.67890123.cn:8088/live/ztxw.m3u8
Now体育2,https://gdfire2.67890123.cn:8088/live/nowty101.m3u8
TVB翡翠频高,https://gdfire2.67890123.cn:8088/live/jade.m3u8
中天新闻频加,https://gdfire2.67890123.cn:8088/live/ztxw2.m3u8
Now新闻频粤,https://gdfire2.67890123.cn:8088/live/nowxw.m3u8
Now体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
Now体育1,http://erp.giihgtidg.com:8080/live/nowty01.m3u8
PETClUB,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live110/index.m3u8?proxy=true
美国之音,http://xn--elt51t.azip.dpdns.org:5008/litv-ftv03/index.m3u8?proxy=true
Now新闻,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8
东森幼幼,http://50.7.234.10:8278/yoyo_twn/playlist.m3u8?ct=17874&tid=m84c9b210bc7f11269156&tsum=51340c8fb7ca02ab978ee0791843501d
HBOHD,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
广西：贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
粤语综艺,http://1.94.31.214:35450/douyu/7919720
华语经典,http://1.94.31.214:35450/douyu/434971
吃米滴虫,http://1.94.31.214:35450/douyu/315457
特辑影院,http://1.94.31.214:35450/douyu/3637778
贝爷MAX厅,http://1.94.31.214:35450/douyu/4332
漫威影片,http://1.94.31.214:35450/douyu/6140589
刘德华电影1,http://1.94.31.214:35450/douyu/2516864
豆瓣高分,http://1.94.31.214:35450/douyu/8770422
林正英电影1,http://1.94.31.214:35450/douyu/218859
林正英电影2,http://1.94.31.214:35450/douyu/7356023
贝爷影厅1,http://1.94.31.214:35450/douyu/252802
贝爷影厅2,http://1.94.31.214:35450/douyu/36337
霍格影片,http://1.94.31.214:35450/douyu/8814650
奶虫恐怖电影,http://1.94.31.214:35450/douyu/263824
恐怖经典,http://1.94.31.214:35450/douyu/1165374
变种人电影,http://1.94.31.214:35450/douyu/9651304
华语电影,http://1.94.31.214:35450/douyu/3928
连续剧2,http://1.94.31.214:35450/douyu/7623292
斗鱼小品,http://1.94.31.214:35450/douyu/3980787
斗鱼动画,http://1.94.31.214:35450/douyu/7528160
斗鱼电影1,http://1.94.31.214:35450/douyu/2935323
斗鱼电影2,http://1.94.31.214:35450/douyu/7459925
斗鱼电影3,http://1.94.31.214:35450/douyu/431460
斗鱼电影7,http://1.94.31.214:35450/douyu/7655471
斗鱼电影9,http://1.94.31.214:35450/douyu/6566671
斗鱼电影10,http://1.94.31.214:35450/douyu/8475821
斗鱼电影11,http://1.94.31.214:35450/douyu/338759
斗鱼电影12,http://1.94.31.214:35450/douyu/2793084
斗鱼电影13,http://1.94.31.214:35450/douyu/5067952
斗鱼电影14,http://1.94.31.214:35450/douyu/413573
斗鱼电影15,http://1.94.31.214:35450/douyu/5033502
斗鱼电影16,http://1.94.31.214:35450/douyu/426517
斗鱼电影18,http://1.94.31.214:35450/douyu/7314294
斗鱼电影19,http://1.94.31.214:35450/douyu/6582435
斗鱼电影20,http://1.94.31.214:35450/douyu/323876
斗鱼4K,http://1.94.31.214:35450/douyu/9249162
斗鱼电影HD2,http://1.94.31.214:35450/douyu/10240553
斗鱼电影HD6,http://1.94.31.214:35450/douyu/747764
斗鱼电影HD12,http://1.94.31.214:35450/douyu/2436390
斗鱼电影HD8,http://1.94.31.214:35450/douyu/8663752
斗鱼电影HD16,http://1.94.31.214:35450/douyu/1504768
斗鱼电影HD17,http://1.94.31.214:35450/douyu/3637726
斗鱼电影HD19,http://1.94.31.214:35450/douyu/3637765rrt97
斗鱼电影HD18,http://1.94.31.214:35450/douyu/9292492
斗鱼电影HD20,http://1.94.31.214:35450/douyu/10395991
斗鱼电影HD21,http://1.94.31.214:35450/douyu/10395986
斗鱼电影HD23,http://1.94.31.214:35450/douyu/6079455
斗鱼电影HD24,http://1.94.31.214:35450/douyu/315131
斗鱼电影HD25,http://1.94.31.214:35450/douyu/8945323
斗鱼电影HD27,http://1.94.31.214:35450/douyu/248753
斗鱼电影HD30,http://1.94.31.214:35450/douyu/9650887
斗鱼电影HD32,http://1.94.31.214:35450/douyu/10240510
斗鱼电影HD36,http://1.94.31.214:35450/douyu/1735337
斗鱼电影HD34,http://1.94.31.214:35450/douyu/8985415
斗鱼电影HD33,http://1.94.31.214:35450/douyu/52787
斗鱼电影HD37,http://1.94.31.214:35450/douyu/6537888
斗鱼电影HD38,http://1.94.31.214:35450/douyu/6003761
斗鱼电影HD39,http://1.94.31.214:35450/douyu/9683979
斗鱼电影HD40,http://1.94.31.214:35450/douyu/1226741
斗鱼电影HD42,http://1.94.31.214:35450/douyu/925724
斗鱼电影HD41,http://1.94.31.214:35450/douyu/59612
斗鱼搞笑HD1,http://1.94.31.214:35450/douyu/9220456
斗鱼搞笑HD2,http://1.94.31.214:35450/douyu/9770949
斗鱼搞笑HD3,http://1.94.31.214:35450/douyu/9067836
斗鱼搞笑HD5,http://1.94.31.214:35450/douyu/8737695
小黛兮影㊣版,http://1.94.31.214:35450/douyu/11553944
橙記Orange丶,http://fmbox.cc/douyu.php?id=4549169
丨灬发财叔灬丨,http://fmbox.cc/douyu.php?id=9470198
丨灬释怀灬丨,http://fmbox.cc/douyu.php?id=11391949
深夜D你除三害,http://fmbox.cc/douyu.php?id=12421816
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
嫒沵芯卟浍变,http://fmbox.cc/douyu.php?id=11544610
烟雨抚风,http://fmbox.cc/douyu.php?id=11649079
贾贵队长真男神,http://fmbox.cc/douyu.php?id=299854
疯狂尛瀦瀦,http://fmbox.cc/douyu.php?id=4290711
单纯的顺才少爷,http://fmbox.cc/douyu.php?id=10084875
牛叔说电影二台,http://fmbox.cc/douyu.php?id=10010651
恨鐵,http://fmbox.cc/douyu.php?id=6369954
kk6506,http://fmbox.cc/douyu.php?id=4579455
小片片说大片二台,http://fmbox.cc/douyu.php?id=10011547
掌上Club,http://fmbox.cc/douyu.php?id=1770806
爱吃萝卜的呆呆,http://fmbox.cc/douyu.php?id=4540290
诺锐克环智电竞,http://fmbox.cc/douyu.php?id=4779879
屁屁鲁男孩,http://fmbox.cc/douyu.php?id=708526
文侠灬楊楊,http://fmbox.cc/douyu.php?id=10317257
白头翁飞过拖拉机,http://fmbox.cc/douyu.php?id=9694762
丶最緊要好玩,http://fmbox.cc/douyu.php?id=6361974
mad葉月Mashiro灬,http://fmbox.cc/douyu.php?id=9192932
有趣视频分享,http://fmbox.cc/douyu.php?id=1816353
阿魁方言配音,http://fmbox.cc/douyu.php?id=9442903
政宗君de情敵,http://fmbox.cc/douyu.php?id=9624330
刘也变z,http://fmbox.cc/douyu.php?id=9489079
小鹏漫剪,http://fmbox.cc/douyu.php?id=9476810
神烦xp,http://fmbox.cc/douyu.php?id=8286679
卡皮君本人,http://fmbox.cc/douyu.php?id=9050486
久远丶酱,http://fmbox.cc/douyu.php?id=9046649
秀才侃娱乐,http://fmbox.cc/douyu.php?id=9382873
喝水少年孙十一,http://fmbox.cc/douyu.php?id=9619048
拳击大王,http://fmbox.cc/douyu.php?id=9385340
旺仔大哥哥阿,http://fmbox.cc/douyu.php?id=9629361
一颗糖糖canddy,http://fmbox.cc/douyu.php?id=9192852
山里记,http://fmbox.cc/douyu.php?id=9410236
大兵动画,http://fmbox.cc/douyu.php?id=9516137
剧燃有趣,http://fmbox.cc/douyu.php?id=10329702
田园小漠,http://fmbox.cc/douyu.php?id=8669435
阿依图娜,http://fmbox.cc/douyu.php?id=9047046
我是阿树酱,http://fmbox.cc/douyu.php?id=9486020
我是一只粽子啊啊,http://fmbox.cc/douyu.php?id=8867276
亮亮也是酿酿,http://fmbox.cc/douyu.php?id=4340136
小姐姐Bie跑哦,http://fmbox.cc/douyu.php?id=8666258
天JIANG,http://fmbox.cc/douyu.php?id=9455480
网友咸几几,http://fmbox.cc/douyu.php?id=2174405
某声悠,http://fmbox.cc/douyu.php?id=8896100
Ethan清醒思考,http://fmbox.cc/douyu.php?id=9481151
搞笑孟文明,http://fmbox.cc/douyu.php?id=9766337
几号房间,http://fmbox.cc/douyu.php?id=8829425
迷影至下Filmlast,http://fmbox.cc/douyu.php?id=9187596
追寻那解不开的问题,http://fmbox.cc/douyu.php?id=5727066
杨山羊goat,http://fmbox.cc/douyu.php?id=6300365
星空茶茶,http://fmbox.cc/douyu.php?id=8635497
齐木楠雄的哦呼v,http://fmbox.cc/douyu.php?id=9415755
颜雪落落落,http://fmbox.cc/douyu.php?id=8864291
草泥泥影院,http://fmbox.cc/douyu.php?id=9091049
庆皇龙利余,http://fmbox.cc/douyu.php?id=9524210
sekai的光子,http://fmbox.cc/douyu.php?id=9564766
绘说篮球C,http://fmbox.cc/douyu.php?id=9401305
WANJINNY,http://fmbox.cc/douyu.php?id=9567755
柠柠柠萌菌,http://fmbox.cc/douyu.php?id=9720895
耗子像个战神,http://fmbox.cc/douyu.php?id=1557288
穆杉车话,http://fmbox.cc/douyu.php?id=9602107
梦觉教游泳,http://fmbox.cc/douyu.php?id=4531679
RNDxc,http://fmbox.cc/douyu.php?id=4585643
猫总白一航,http://fmbox.cc/douyu.php?id=9517105
忆暄Ethan,http://fmbox.cc/douyu.php?id=9570042
萱草丶daylily,http://fmbox.cc/douyu.php?id=9685770
涛哥测评,http://fmbox.cc/douyu.php?id=613850
大汁猪,http://fmbox.cc/douyu.php?id=9191071
王Li差点红,http://fmbox.cc/douyu.php?id=9348469
蔡恩雨Priscilla,http://fmbox.cc/douyu.php?id=9662853
YIKa777,http://fmbox.cc/douyu.php?id=8868213
潇湘公子L,http://fmbox.cc/douyu.php?id=9535657
是纯洁上校,http://fmbox.cc/douyu.php?id=9666042
喵喵喵的猫酱酱,http://fmbox.cc/douyu.php?id=11179077
世界纪录大全,http://fmbox.cc/douyu.php?id=9406359
没腿毛的哥哥,http://fmbox.cc/douyu.php?id=9720447
小木鱼de妈妈,http://fmbox.cc/douyu.php?id=11199147
正直的陈易,http://fmbox.cc/douyu.php?id=9365118
多巴安工作室,http://fmbox.cc/douyu.php?id=9446799
一条正弦sin,http://fmbox.cc/douyu.php?id=9497985
鎏酸v,http://fmbox.cc/douyu.php?id=9546016
AK萌虎,http://fmbox.cc/douyu.php?id=4049310
血小板呐呐,http://fmbox.cc/douyu.php?id=4285043
SAO东西又再说SAO话,http://fmbox.cc/douyu.php?id=8833450
纆緣老给给,http://fmbox.cc/douyu.php?id=9543413
海男Rexv,http://fmbox.cc/douyu.php?id=9626732
野灿baka,http://fmbox.cc/douyu.php?id=8867233
TUOK肖恩,http://fmbox.cc/douyu.php?id=9392433
隐紫大人不会吐槽,http://fmbox.cc/douyu.php?id=9207457
我的超能力女友,http://fmbox.cc/douyu.php?id=9501159
QLIMES,http://fmbox.cc/douyu.php?id=1039732
荒野建筑指南,http://fmbox.cc/douyu.php?id=10226974
無才先生,http://fmbox.cc/douyu.php?id=8317571
山下智博official,http://fmbox.cc/douyu.php?id=9186596
吃鸡小表弟,http://fmbox.cc/douyu.php?id=9370197
FGO丶Master1,http://fmbox.cc/douyu.php?id=9477851
渚岸汐潮233,http://fmbox.cc/douyu.php?id=9518082
5毒士,http://fmbox.cc/douyu.php?id=9406600
酉晨君,http://fmbox.cc/douyu.php?id=9484541
三新动漫,http://fmbox.cc/douyu.php?id=9548279
马小跳在这儿,http://fmbox.cc/douyu.php?id=9722147
丛林工程师,http://fmbox.cc/douyu.php?id=9804149
我是怪异君V,http://fmbox.cc/douyu.php?id=10279570
淼漫迷,http://fmbox.cc/douyu.php?id=9455567
fans圈娱乐,http://fmbox.cc/douyu.php?id=9630581
程情寫意,http://fmbox.cc/douyu.php?id=9191358
老王的夜电影院,http://fmbox.cc/douyu.php?id=3498219
张宇394795,http://fmbox.cc/douyu.php?id=7508566
戒喵中心,http://fmbox.cc/douyu.php?id=8658212
内蒙卡秋,http://fmbox.cc/douyu.php?id=9067858
鸡蛋高V,http://fmbox.cc/douyu.php?id=9367188
李李李蚊香,http://fmbox.cc/douyu.php?id=4786399
搞笑院长,http://fmbox.cc/douyu.php?id=8829915
小刚学长o,http://fmbox.cc/douyu.php?id=9701497
杰克大魔王V,http://fmbox.cc/douyu.php?id=9729740
BetterMan北北,http://fmbox.cc/douyu.php?id=8507023
狂野的种马小说家,http://fmbox.cc/douyu.php?id=8849703
中二大帝妮可姬,http://fmbox.cc/douyu.php?id=9612400
流小豆,http://fmbox.cc/douyu.php?id=2441228
py86阿,http://fmbox.cc/douyu.php?id=8849954
夏日幻听MCE,http://fmbox.cc/douyu.php?id=9546437
爱玩客iVankr,http://fmbox.cc/douyu.php?id=317409
油兔不二字幕组,http://fmbox.cc/douyu.php?id=8850453
渔民老海,http://fmbox.cc/douyu.php?id=9272327
金渐层沈同学,http://fmbox.cc/douyu.php?id=9516467
小红在农村,http://fmbox.cc/douyu.php?id=1492444
弹吉他的Miumiu,http://fmbox.cc/douyu.php?id=4564166
一束光开始,http://fmbox.cc/douyu.php?id=8662684
励志少年派,http://fmbox.cc/douyu.php?id=8700367
关云猖,http://fmbox.cc/douyu.php?id=8820996
梦夫人啊,http://fmbox.cc/douyu.php?id=9384527
孙毛毛Suny,http://fmbox.cc/douyu.php?id=9424103
外卖仙人成天,http://fmbox.cc/douyu.php?id=9498506
御前狼王顾云川,http://fmbox.cc/douyu.php?id=9517289
开心逛剧场,http://fmbox.cc/douyu.php?id=10329310
shhher,http://fmbox.cc/douyu.php?id=8733680
俄罗斯女孩安娜,http://fmbox.cc/douyu.php?id=9314604
王德发的导演小阿伟,http://fmbox.cc/douyu.php?id=9430799
羽羊朩夂一,http://fmbox.cc/douyu.php?id=9533226
炊事班的故事,http://alist.xicp.fun:35455/yy/1382749901
电影_星爷,http://1.94.31.214:35450/huya/11342412?cdn=txcdn
电影_英叔,http://1.94.31.214:35450/huya/11342421?cdn=txcdn
电影_发哥,http://1.94.31.214:35450/huya/11342387?cdn=txcdn
电影_成龙,http://1.94.31.214:35450/huya/11342386?cdn=txcdn
电影_王晶,http://1.94.31.214:35450/huya/11602058?cdn=txcdn
电影_沈腾,http://1.94.31.214:35450/huya/11601968?cdn=txcdn
电影_快意江湖,http://1.94.31.214:35450/huya/11342435?cdn=txcdn
电影_镖行天下,http://1.94.31.214:35450/huya/11352969?cdn=txcdn
剧集_新三国,http://1.94.31.214:35450/huya/11352944?cdn=txcdn
剧集_新水浒,http://1.94.31.214:35450/huya/11342384?cdn=txcdn
剧集_纪晓岚,http://1.94.31.214:35450/huya/11342396?cdn=txcdn
剧集_庆余年,http://1.94.31.214:35450/huya/11352960?cdn=txcdn
剧集_雍正王朝,http://1.94.31.214:35450/huya/11342439?cdn=txcdn
剧集_爱情公寓,http://1.94.31.214:35450/huya/11336726?cdn=txcdn
解说_阿良说剧,http://1.94.31.214:35450/huya/20488841?cdn=txcdn
解说_鱼丸电影,http://1.94.31.214:35450/huya/16615910
解说_大象放映室,http://1.94.31.214:35450/huya/21277391?cdn=txcdn
解说_越哥说电影,http://1.94.31.214:35450/huya/15894162?cdn=txcdn
解说_阿翔说电影,http://1.94.31.214:35450/huya/16868935
解说_涵哥评电影,http://1.94.31.214:35450/huya/16865726?cdn=txcdn
斗罗大陆,http://1.94.31.214:35450/huya/11352906
花卷60帧✔原,http://zzy789.xyz/douyu1.php?id=52787
音乐石榴「音乐」,http://1.94.31.214:35450/huya/17091681
音乐速递「音乐」,http://1.94.31.214:35450/huya/19439762
治愈•放松「音乐」,http://1.94.31.214:35450/huya/21241811
电视剧•2「解说」,http://1.94.31.214:35450/huya/25018873
阅读•学习「音乐」,http://1.94.31.214:35450/huya/21241813
电影•1「解说」,http://1.94.31.214:35450/huya/20289754
电影•2「解说」,http://1.94.31.214:35450/huya/24983280
电影•3「解说」,http://1.94.31.214:35450/huya/24396428
恐怖电影「解说」,http://1.94.31.214:35450/huya/23419131?cdn=txcdn
动漫•1「解说」,http://1.94.31.214:35450/huya/19757963
漫威「解说」,http://1.94.31.214:35450/huya/17089779
七龙珠「解说」,http://1.94.31.214:35450/huya/25650806
止戈电影「解说」,http://1.94.31.214:35450/huya/19863777
挨饿德•1「其他」,http://1.94.31.214:35450/huya/20985858?cdn=txcdn
挨饿德•2「其他」,http://1.94.31.214:35450/huya/17693860?cdn=txcdn
互扇巴掌大赛「其他」,http://1.94.31.214:35450/huya/20072873
荒野求生「其他」,http://1.94.31.214:35450/huya/593667?cdn=txcdn
野行者「其他」,http://1.94.31.214:35450/huya/20072663?cdn=txcdn
跳舞「其他」,http://1.94.31.214:35450/huya/24634408
茶啊二中「动画」,http://1.94.31.214:35450/huya/11213191?cdn=txcdn
哆啦A梦「动漫」,http://1.94.31.214:35450/huya/11601963
航海王「动漫」,http://1.94.31.214:35450/huya/16913382?cdn=txcdn
七龙珠「动漫」,http://1.94.31.214:35450/huya/11601966?cdn=txcdn
中华小当家「动漫」,http://1.94.31.214:35450/huya/11342413?cdn=txcdn
猫和老鼠「动漫」,http://1.94.31.214:35450/huya/11352879?cdn=txcdn
大象放映室,http://iptv.jxpan.vip:18888/aio/huya/21277391
小川侃电影,http://iptv.jxpan.vip:18888/aio/huya/15870999
进击的神乐,https://fmbox.cc/douyu.php?id=85894
阿良说剧,http://iptv.jxpan.vip:18888/aio/huya/30296909
美兮超可爱的,https://fmbox.cc/douyu.php?id=20415
周扒片,https://fmbox.cc/douyu.php?id=6434857
春卷大师,https://fmbox.cc/douyu.php?id=52787
青年电影馆,http://iptv.jxpan.vip:18888/aio/huya/21388479
安韵家丶萝卜君,https://fmbox.cc/douyu.php?id=7495810
多发几个思雨,https://fmbox.cc/douyu.php?id=7256376
串爆丨带我们打上月球,https://fmbox.cc/douyu.php?id=5895598
橙沫小幺妹,https://fmbox.cc/douyu.php?id=1584198
恨铁,https://fmbox.cc/douyu.php?id=6369954
♪彭筝-太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
🎧孟庭苇14首,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664900039596920_hlsb.m3u8
♪云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
♪邰正宵-999朵玫瑰,http://vod.cctv.cn/cms/2018-11-15/CCTV15_2m_cd005a3728b44a8ba29fd528b967415a-19259_video_1-001.mp4
♪汪小敏-倩女幽魂,http://vod.cctv.cn/cms/2018-10-29/CCTV15_2m_1f111d935a6c4c72bb045e26c4811f53-18334_video_1-001.mp4
♪邰正宵-千纸鹤,http://vod.cctv.cn/cms/2018-09-25/CCTV15_2m_20180925104217992-17354_video_1-001.mp4
♪刘珂矣-半壶纱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1K6M5gUo3ruZrwc.mp4
♪龙梅子-情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
♪高胜美-千年等一回,http://vod.cctv.cn/cms/2019-04-22/CCTV15_2m_f7f7c988016a49c28034a4e6e8728116-25557_video_1-001.mp4
♪冷漠&杨小曼-爱成叹息,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7c3E4gUo5d70hgI.mp4
♪酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
♪要不要买菜 - 下山,https://vdse.bdstatic.com/e2d35750d461a6d524080c7a3c4cb7a4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F4fbaf22be415d855635ea3633a0f2fa9460bfb7cb3a13f2295a12b85245e0598
♪冷漠-分手,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwsfE4gUokp27lAQ.mp4
罗斯  内战[1364*720],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_fih7QUovpfokgI.mp4
你是演员,https://kq.bgp.68tool.com/m3u8/2023/08/12/09e92ecad04db1c1/playlist.m3u8
祝福你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6uyj4QUosO5G.mp4
林翠萍《负心的你》,https://vdse.bdstatic.com//16425f9f93e382e23bcde71f8ed85a4c.mp4
抖音神曲20首,https://vd3.bdstatic.com/mda-kegey3zg2hx7f0t6/sc/mda-kegey3zg2hx7f0t6.mp4
浪子闲话,https://v4-vod.kwaicdn.com/bs3/video-hls/5210383404224451227_hlsb.m3u8?ftt=R&pkey=AAXQdQrGksz-XD2RBhGklNiauXKhCZvMhALeOZLZPhlvliW1qkft7nvltrxs3I-HHznQpZVHIiKW44jvqNBFj39NboYpb0SCJJUxbGSQb88EfLH5ibzpJsmhGW6P1idVX3M&ss=vp
一夜火爆i网络DJ舞曲,https://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4
DJ车载音乐,https://vd3.bdstatic.com/mda-mjtm31vvhj027na9/720p/h264/1635433115826085505/mda-mjtm31vvhj027na9.mp4
劲爆的dj歌曲,https://vdse.bdstatic.com//02a4b136a5e939a0401fc1b58eec7831.mp4
DJ精选8首,https://vdse.bdstatic.com//200ab148a9e867ad29f5fda4ac175305.mp4
DJ信天游,https://vd3.bdstatic.com/mda-nd5kjj9w1dkk13am/sc/cae_h264_delogo/1649256546383547912/mda-nd5kjj9w1dkk13am.mp4
♪钟小冰-公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
6首催泪情歌DJ,https://vdse.bdstatic.com//cb015af64e7926101ae1e25c8b3b75d6.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
老歌DJ版精选六首,https://vdse.bdstatic.com//f203048340fe15016fbec9a72905680d.mp4
DJ最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4
感动天感动地,https://vd2.bdstatic.com/mda-kc9syj5km9m1bvbq/sc/mda-kc9syj5km9m1bvbq.mp4
火爆女生版伤感DJ情歌,https://vdse.bdstatic.com//8fe197e92568201d4899dfd3d94585a7.mp4
红尘只是个过客,https://vd2.bdstatic.com/mda-mhq68s6g444n437t/hd/cae_h264/1629865742325435508/mda-mhq68s6g444n437t.mp4
DJ情歌6首,https://vdse.bdstatic.com//c9e449d2db0a3fa5f6a8afafbc43fbdc.mp4
DJ10首老歌,https://vd3.bdstatic.com/mda-ka6r4qi3e0s5isqm/sc/mda-ka6r4qi3e0s5isqm.mp4
女生DJ伤感情歌,https://vdse.bdstatic.com//8fe41305b5c64f8e11715b4dfd442c67.mp4
哑巴新娘...,https://vdse.bdstatic.com//1a3fdd4def6feeef6a49f4c2bfd9fec2.mp4
七首DJ情歌拈花一笑对面的小姐姐想你了小哥哥等,https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4
🌱DJ舞曲重低音夜店歌曲,https://vd3.bdstatic.com/mda-kb2nbj78xr6a1mbi/v1-cae/sc/mda-kb2nbj78xr6a1mbi.mp4
女生版DJ洗脑神曲,https://vdse.bdstatic.com//6d2f84ad5762c818efd8dc210d8743c6.mp4
